SAMPLE_NAME,ENA_FILE_PATH,READ_COUNT,POPULATION,MD5SUM
HG02485,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242335/HG02485.final.cram,733058468,ACB,e703cd5ff77e7b22aade748658c62be3
HG02496,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242337/HG02496.final.cram,724940336,ACB,4b99b2c537bc27d52c78c8e2a5063158
HG03740,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242676/HG03740.final.cram,725179230,STU,6b69bbe640123bfd71b23536b8d78383
HG03757,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242680/HG03757.final.cram,678504550,STU,f4a51daa48fdc8369add25682aebd99e
HG04006,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242687/HG04006.final.cram,846877694,STU,e6e7f934a51196c5206b6b178c666c73
HG03887,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242692/HG03887.final.cram,714701190,STU,f98865b521966a591b38f4ace8e8b897
HG03228,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243027/HG03228.final.cram,687630386,PJL,e25890da02ba7fa4310e0ff08c8f094b
HG02597,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243039/HG02597.final.cram,737485380,PJL,4f7263338ea8da6b7c294d89599c7e99
HG03021,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243041/HG03021.final.cram,743865000,PJL,71feb400be5bfc46e7d4d29b6f908c70
HG00378,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241659/HG00378.final.cram,764197890,FIN,7c09db52067b9c5713c37b312c54bfae
HG00379,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241660/HG00379.final.cram,791558496,FIN,244f71e99d0d177df3dae205aaf449d2
HG00380,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241661/HG00380.final.cram,768495738,FIN,d6e8b05c906928d154071f1365a039c1
HG01932,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242000/HG01932.final.cram,741513454,PEL,ad51adf1237cdbfac0e0c33f0e6b236e
HG01935,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242002/HG01935.final.cram,806663450,PEL,3c2c072a30f2bc353d9533dfc29460c3
HG01936,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242003/HG01936.final.cram,727688074,PEL,2cfb5928c632510e9b32c44b98be73b3
HG02060,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242345/HG02060.final.cram,738935286,KHV,1922363740ddf7a95734c20eeb0e3d1a
HG03900,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242696/HG03900.final.cram,733140606,STU,01a72d896d0447259e092a1a4bc80394
HG03714,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242700/HG03714.final.cram,785567034,ITU,f4b78609b183b7d152a381957f91ea38
HG03770,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242708/HG03770.final.cram,733603930,ITU,89ccf11a41f92db7fe5f67ee551c0708
HG03784,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242715/HG03784.final.cram,775476046,ITU,24409864cb142ae894577a54f55e3c6a
HG03629,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243054/HG03629.final.cram,736467830,PJL,b967e66162fb1eaf5bbb0cd70de3bcf1
HG04185,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243059/HG04185.final.cram,692837344,BEB,1d0fcb9989d20710b34d38f68c972467
HG00437,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241674/HG00437.final.cram,735264188,CHS,b6fff4efbd329872b90ad341f91a9322
HG00458,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241676/HG00458.final.cram,764865178,CHS,7e272b7911a27ab2a838a5514621eff7
HG00524,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241685/HG00524.final.cram,728657512,CHS,d87329dbc6c991f1eb630c7fbdc7b81c
HG01954,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242015/HG01954.final.cram,713455636,PEL,a544df532260ff90b1d16351a2ac558c
HG02089,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242033/HG02089.final.cram,692699680,PEL,9a1af8504b8b2088383917c048214505
HG02571,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242364/HG02571.final.cram,754527102,GWD,76d79c95baa35c31fea3ac7cebbecf88
HG02574,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242366/HG02574.final.cram,715245678,GWD,cf638806ce4ec63d53dd3dddae64e36c
HG02583,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242368/HG02583.final.cram,953800930,GWD,3753f31c907cbdbab3e875503d0435ac
HG02594,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242373/HG02594.final.cram,708152312,GWD,43b3cfa43288a839575cbe47842a5a91
HG02613,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242375/HG02613.final.cram,758752120,GWD,9939b2d8a701e182bdb2a04c99419432
HG02643,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242384/HG02643.final.cram,724497192,GWD,32e0a11340764ea95eab0c2ce90dd22f
HG02477,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242734/HG02477.final.cram,772625446,ACB,146cced1d4df6da87d349d248244e48d
HG04189,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243086/HG04189.final.cram,832369372,BEB,ec5516cb15b20f47281aaa93f984b54a
HG00536,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241691/HG00536.final.cram,678868510,CHS,7acfe7cde1e1cb31963f19a277228617
HG00560,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241700/HG00560.final.cram,710474564,CHS,ebe87a633d611ace90c6069abe1fe465
HG00590,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241708/HG00590.final.cram,732079036,CHS,963b168344b99c94c0fa9204b3c2efd9
HG02029,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242043/HG02029.final.cram,742731498,KHV,ce51ae6022380b1d5c78438008c40b53
HG02070,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242047/HG02070.final.cram,692436382,KHV,44f62cf159bab7a48da1d6b0034ecd88
HG02676,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242390/HG02676.final.cram,734757800,GWD,c039f11139c280a04f686c9c34a7a80a
HG01089,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242751/HG01089.final.cram,995533522,PUR,97f04d535a86ac930198faf3ee94a984
HG03854,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243093/HG03854.final.cram,798722982,STU,6669aafe1a4bf25d9088106635364b07
HG03945,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243099/HG03945.final.cram,804286648,STU,30b66704dbfea8f0a3f4238d5040d26a
HG00637,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241726/HG00637.final.cram,753979344,PUR,dc64c0659548a68fb1f172eff2f4fe50
HG00641,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241729/HG00641.final.cram,709499572,PUR,7ff863fedfd14471c326273af74cbcf4
HG01595,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242062/HG01595.final.cram,763629240,KHV,3b78b3b0cf783661a2b3dd3540f31434
HG01850,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242077/HG01850.final.cram,835505534,KHV,69d19560f0084fef8ecdfe89f1ae558c
HG02688,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242412/HG02688.final.cram,783730886,PJL,ed2dfe0e9605cd5e5c3e7d255bba36e2
HG02696,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242413/HG02696.final.cram,770621082,PJL,f14a1f6dd264fb3d9a1e10dcc60335a2
HG01402,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242763/HG01402.final.cram,751918036,PUR,b9f33607009cc639733d4c4af63a4f7a
HG00743,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242768/HG00743.final.cram,672974194,PUR,0a01007f91e1323613bf512c8b2ce159
HG01077,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242772/HG01077.final.cram,739702574,PUR,6dbc57f3a08700d85abae2c4eba56f16
HG04023,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243116/HG04023.final.cram,789209812,ITU,3202988315c2e7a8420de27be751d501
HG00656,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241734/HG00656.final.cram,738868290,CHS,4b958e418f64f5a2f419f43782bda233
HG01851,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242078/HG01851.final.cram,762033966,KHV,2aa3d8664e4c60ab82f00d0d0f2b7483
HG01868,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242093/HG01868.final.cram,755450230,KHV,2e2da93c84eb8ba327f7fbf8b5f0b0d8
HG01872,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242097/HG01872.final.cram,772376624,KHV,498adbd7958fc86ab41263ce8f1c7d79
HG02810,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242433/HG02810.final.cram,724745522,GWD,bc3683a0efce3690cb2ca0f63d7606e3
HG02813,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242435/HG02813.final.cram,679388192,GWD,178eda3a79dd4c81531c4e72d85765e3
HG02840,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242438/HG02840.final.cram,690143860,GWD,c12a0ee0f97c89f4ecafa8d05fb3d1af
HG02888,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242442/HG02888.final.cram,704531002,GWD,0a027a3a10adcace6348483262f4f9ec
HG03027,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242445/HG03027.final.cram,682357688,GWD,66b95db472a0c417a20588d379a3918c
HG03048,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242451/HG03048.final.cram,721910358,GWD,e00a8d344e67f29521873345b262f61e
HG01405,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242782/HG01405.final.cram,768808674,PUR,5ce2a69b1ad5258bea5fdcbffbf9d7ba
HG01280,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242791/HG01280.final.cram,758472662,CLM,75940fc13998531015a35723102c68f5
HG04235,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243143/HG04235.final.cram,801260292,ITU,0ae81d576795b79e3290ebb7467511f6
HG00290,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243152/HG00290.final.cram,1000725592,FIN,5125cf08acb468ded46100ce37fbe271
HG00732,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241755/HG00732.final.cram,727401006,PUR,09a5b7c05d7c7acb2805a95fa4f371f4
HG02757,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242456/HG02757.final.cram,930583056,GWD,83b16d1acead3c256be8aae91342b944
HG02837,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242460/HG02837.final.cram,717139604,GWD,ed60e53467a85f465336aee1c001f633
HG02860,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242461/HG02860.final.cram,774167244,GWD,8f2c0840916a8fb5287a8fe7fecb9ddc
HG03057,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242468/HG03057.final.cram,666423708,MSL,af77f2f444b7cfd8324e125fc2280a0c
HG03085,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242472/HG03085.final.cram,738001050,MSL,845472c8d9dadb83a8d7b2f294eb76a0
HG01468,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242805/HG01468.final.cram,764627588,CLM,b73e9d778694bb175020fa4cda88d2b8
NA18874,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3243161/NA18874.final.cram,673675720,YRI,224d7666b572c0cbba1e49e2599c0ee1
HG00278,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241787/HG00278.final.cram,825166930,FIN,efa3c5d963f6218ff5c102c42464e7f9
HG00285,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241792/HG00285.final.cram,793509986,FIN,b123150c798fe37ca6d0e53bcbebbec8
HG00325,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241795/HG00325.final.cram,675993734,FIN,0d97f58680b671e1324ca49db19dde23
HG00326,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241796/HG00326.final.cram,974872164,FIN,ecf66ac035241b014510fe6b94f1d9f7
HG00329,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241797/HG00329.final.cram,796843424,FIN,bded6946fbc6ab8797301cbb8f5aadcf
HG00881,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242135/HG00881.final.cram,786581760,CDX,31828a3714d8b51ab23c62c3605702cd
HG01794,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242143/HG01794.final.cram,750898762,CDX,91aeab053b39dcf26ba00e40fdd79785
HG03452,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242477/HG03452.final.cram,895649070,MSL,77c3e2944b0dd56695edd53f34b99d54
HG03464,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242478/HG03464.final.cram,727450214,MSL,382e27ecd05298147c562d2b6da8357e
HG02974,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242485/HG02974.final.cram,707228528,ESN,1668bfdfa34914bce9a27acca28e65ac
HG03012,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242846/HG03012.final.cram,707077992,BEB,1872c109a0dc7f0040225418581aacdf
HG01086,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241817/HG01086.final.cram,748780046,PUR,2b867079dedd0e6c10a90a9e428c5650
HG01101,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241820/HG01101.final.cram,783824596,PUR,bdf121aadba028d57808101cb4455fa7
HG01797,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242146/HG01797.final.cram,750309614,CDX,bde730d1277a38782d9a3291c80fc8b7
HG01806,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242154/HG01806.final.cram,761409886,CDX,b2d841bde463004b86a79a1323325495
HG01809,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242157/HG01809.final.cram,793797100,CDX,291df85073454fce8f947a3f58ea8119
HG01811,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242159/HG01811.final.cram,730705050,CDX,7a65bd7058a29e5d755efd03045c4b95
HG01815,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242163/HG01815.final.cram,717174834,CDX,2a2271e65b89fb657207bc9cc98e72c2
HG03135,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242500/HG03135.final.cram,737031968,ESN,c93a5a5c4950f453826a2725e03ab2ea
HG02784,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242506/HG02784.final.cram,751651726,PJL,e43567358b4be2d0b1cae60e0554d180
HG02789,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242509/HG02789.final.cram,645720798,PJL,78e3e87bde285f19d665ec3cae8ec3e5
HG03585,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242854/HG03585.final.cram,743687032,BEB,d03f8c1190eec807ad6352b1ccddc634
HG04186,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242861/HG04186.final.cram,801586934,BEB,1362ff71b61122fa3bf3cebfa600f9f1
HG03894,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242865/HG03894.final.cram,761038044,STU,dcabb5a4aa2ce1e35df3d3f9bbf83f16
HG01112,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241828/HG01112.final.cram,737014188,CLM,97aaaa4b63b6e52cb1d7eb277dd36e69
HG01168,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241841/HG01168.final.cram,720131654,PUR,41b61bb7702846a06f48fffcd4dc4224
HG02152,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242166/HG02152.final.cram,738449430,CDX,eb3cf186a5e443c1216c998ab5dd8355
HG02155,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242169/HG02155.final.cram,698457494,CDX,300fe1cd78a0d2d995603fffda681e5a
HG02179,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242175/HG02179.final.cram,751302562,CDX,6858882ed5ee6ac0fdf2c9818d18f224
HG02184,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242179/HG02184.final.cram,771517502,CDX,7be96a6a43474d372d9379ff86954801
HG03240,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242525/HG03240.final.cram,713227272,GWD,4557506f39e44ebd0a82047594b74669
HG03241,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242526/HG03241.final.cram,775013812,GWD,7e76fb61d4af29b2745808cf03802fa5
HG03539,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242530/HG03539.final.cram,737878156,GWD,7b776584731aa1c1060da550df1cd983
HG02820,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242532/HG02820.final.cram,724327744,GWD,adbb08e5439fb93dad8baa00decef5e6
HG03681,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242873/HG03681.final.cram,683875904,STU,0636eaef234d4782487699042dcc048b
HG03685,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242874/HG03685.final.cram,702224652,STU,da092d032a86cf3eb41843f61e6bef6a
HG03696,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242882/HG03696.final.cram,780174084,STU,7bc9ddc28a275f82c1c6861551e1bc83
HG03738,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242888/HG03738.final.cram,760706728,STU,fa3db7182b3a220eb3ca318df720bf32
